NO.,name,metal,linker1,linker1_F,linker2,linker2_F,topology,N_CH4,N_N2,S_CH4_N2
20038,DB0-m2_o22_o28_f0_nbo.sym.55_repeat.cif,2,9,14,8,0,1,0.168837905,0.100988633,1.671850594
20039,DB0-m2_o26_o26_f0_pcu.sym.17_repeat.cif,2,31,2,31,2,3,0.223692104,0.133800333,1.671835185
20040,DB0-m2_o22_o23_f0_nbo.sym.20_repeat.cif,2,9,0,1,24,1,0.157387846,0.094143688,1.671783303
20042,DB0-m2_o22_nom_repeat.cif,2,9,0,9,0,124,0.144629989,0.086513892,1.671754522
20044,DB0-m2_o4_o29_f0_nbo.sym.8_repeat.cif,2,24,1,19,1,1,0.210797819,0.126097884,1.67169989
20045,DB0-m2_o19_o19_f0_pcu_repeat.cif,2,2,0,2,0,3,0.162376799,0.097135417,1.671653903
20047,DB0-m2_o24_o28_f0_nbo.sym.9_repeat.cif,2,13,5,8,5,1,0.171577466,0.102643185,1.671591401
20048,DB0-m3_o1_o3_f0_nbo.sym.35_repeat.cif,1,6,0,15,19,1,0.176996101,0.105885972,1.671572702
20049,DB0-m2_o14_o29_f0_nbo.sym.3_repeat.cif,2,12,0,19,11,1,0.227595729,0.136159088,1.671542694
20050,DB0-m3_o3_o15_f0_nbo.sym.60_repeat.cif,1,15,0,18,1,1,0.273965902,0.163908219,1.67145921
20051,DB0-m2_o5_o23_f0_nbo.sym.44_repeat.cif,2,16,0,1,14,1,0.155159903,0.092829192,1.671455922
20052,DB0-m2_o1_o28_f0_nbo.sym.45_repeat.cif,2,6,21,8,0,1,0.188545158,0.11281302,1.671306726
20053,DB0-m3_o1_o28_f0_nbo.sym.119_repeat.cif,1,6,0,8,13,1,0.218200772,0.130558805,1.671283464
20054,DB0-m2_o17_wbl_repeat.cif,2,4,0,4,0,68,0.284789382,0.170406543,1.67123502
20055,DB0-m3_o11_o23_f0_nbo.sym.133_repeat.cif,1,14,0,1,20,1,0.190315474,0.113878203,1.671219512
20057,DB0-m2_o3_o15_f0_nbo.sym.83_repeat.cif,2,15,0,18,7,1,0.267869449,0.160287467,1.671181498
20058,DB0-m2_o26_o26_f0_pcu.sym.3_repeat.cif,2,31,11,31,0,3,0.245091755,0.146658861,1.671169096
20059,DB0-m3_o17_o17_f0_nbo.sym.8_repeat.cif,1,4,3,4,3,1,0.247768599,0.148268317,1.671082569
20060,DB0-m3_o1_o20_f0_nbo.sym.68_repeat.cif,1,6,16,3,0,1,0.165734262,0.09918178,1.671015208
20061,DB0-m3_o1_o24_f0_nbo_repeat.cif,1,6,0,13,0,1,0.164880116,0.098674402,1.67095125
20062,DB0-m3_o24_o28_f0_nbo.sym.99_repeat.cif,1,13,23,8,0,1,0.202249988,0.121039176,1.670946502
20063,DB0-m3_o4_o29_f0_nbo.sym.123_repeat.cif,1,24,7,19,7,1,0.221998496,0.132873583,1.670749675
20064,DB0-m3_o4_o28_f0_nbo.sym.57_repeat.cif,1,24,20,8,0,1,0.195506797,0.117022756,1.670673325
20066,DB0-m3_o5_o27_f0_nbo.sym.19_repeat.cif,1,16,0,17,4,1,0.200499223,0.12001449,1.670625134
20067,DB0-m3_o1_o7_f0_nbo.sym.25_repeat.cif,1,6,0,7,10,1,0.166374293,0.099588356,1.67061994
20068,DB0-m2_o22_o29_f0_nbo.sym.8_repeat.cif,2,9,5,19,5,1,0.20387724,0.122037424,1.670612459
20069,DB0-m3_o7_o15_f0_nbo.sym.18_repeat.cif,1,7,2,18,2,1,0.21071116,0.126130188,1.67058469
20070,DB0-m3_o5_o7_f0_nbo.sym.14_repeat.cif,1,16,0,7,2,1,0.173602214,0.103918886,1.670554995
20071,DB0-m3_o27_o27_f0_pcu.sym.56_repeat.cif,1,17,14,17,0,3,0.219288786,0.131269095,1.670528667
20072,DB0-m3_o4_o29_f0_nbo.sym.10_repeat.cif,1,24,5,19,0,1,0.234076149,0.140124871,1.670482529
20073,DB0-m2_o4_o29_f0_nbo.sym.29_repeat.cif,2,24,0,19,26,1,0.211689405,0.126724487,1.670469609
20074,DB0-m2_o2_o19_f0_nbo.sym.38_repeat.cif,2,11,19,2,0,1,0.212776145,0.12737595,1.670457766
20075,DB0-m2_o2_o9_f0_nbo_repeat.cif,2,11,0,23,0,1,0.208637042,0.124901604,1.670411226
20076,DB0-m2_o17_ume_repeat.cif,2,4,0,4,0,53,0.304268122,0.18215514,1.670379005
20078,DB0-m2_o1_o19_f0_nbo.sym.8_repeat.cif,2,6,5,2,0,1,0.153957988,0.09217479,1.670283035
20080,DB0-m3_o1_o1_f0_nbo_repeat.cif,1,6,0,6,0,1,0.165889029,0.099322357,1.67020834
20081,DB0-m2_o11_o28_f0_nbo.sym.97_repeat.cif,2,14,16,8,16,1,0.207811385,0.124425637,1.670165327
20082,DB0-m3_o11_o20_f0_nbo.sym.17_repeat.cif,1,14,24,3,0,1,0.183523233,0.109888208,1.670090317
20083,DB0-m3_o5_o5_f0_nbo_repeat.cif,1,16,0,16,0,1,0.156532448,0.093729286,1.670048439
20084,DB0-m2_o6_o15_f0_nbo.sym.48_repeat.cif,2,5,27,18,0,1,0.198946961,0.119127325,1.670036328
20085,DB0-m2_o27_o27_f0_pcu.sym.76_repeat.cif,2,17,16,17,0,3,0.233175333,0.139626484,1.669993592
20086,DB0-m3_o11_o11_f0_nbo.sym.31_repeat.cif,1,14,26,14,0,1,0.17424766,0.104340629,1.669988598
20087,DB0-m3_o11_o29_f0_nbo.sym.37_repeat.cif,1,14,0,19,19,1,0.233063444,0.13956144,1.669970181
20088,DB0-m2_o1_o3_f0_nbo.sym.11_repeat.cif,2,6,3,15,3,1,0.194538045,0.11649265,1.669959824
20089,DB0-m2_o7_o15_f0_nbo.sym.70_repeat.cif,2,7,22,18,0,1,0.234906849,0.140673964,1.669867271
20090,DB0-m3_o4_o29_f0_nbo.sym.15_repeat.cif,1,24,18,19,0,1,0.228109667,0.136605341,1.669844426
20091,DB0-m2_o17_o20_f0_nbo.sym.119_repeat.cif,2,4,13,3,0,1,0.248792704,0.148993973,1.669817227
20092,DB0-m2_o6_o15_f0_nbo.sym.29_repeat.cif,2,5,0,18,12,1,0.224071557,0.134194827,1.669748099
20093,DB0-m2_o24_o29_f0_nbo.sym.47_repeat.cif,2,13,8,19,0,1,0.213446385,0.127832386,1.669736376
20094,DB0-m3_o1_o23_f0_nbo.sym.83_repeat.cif,1,6,0,1,27,1,0.193640248,0.11597429,1.669682548
20095,DB0-m3_o1_o27_f0_nbo.sym.88_repeat.cif,1,6,0,17,23,1,0.19409474,0.11624901,1.669646394
20096,DB0-m3_o17_o20_f0_nbo.sym.119_repeat.cif,1,4,6,3,0,1,0.254510472,0.152436141,1.669620271
20097,DB0-m1_o8_qtz-e_repeat.cif,3,27,0,27,0,116,0.246310064,0.147529987,1.669559315
20099,DB0-m2_o3_o15_f0_nbo.sym.2_repeat.cif,2,15,0,18,11,1,0.276666886,0.165715149,1.669532853
20100,DB0-m2_o17_o20_f0_nbo.sym.16_repeat.cif,2,4,24,3,0,1,0.232888213,0.139494054,1.669520715
20101,DB0-m2_o22_o28_f0_nbo.sym.85_repeat.cif,2,9,1,8,1,1,0.192928736,0.115559672,1.669516129
20103,DB0-m3_o26_o26_f0_pcu.sym.5_repeat.cif,1,31,5,31,0,3,0.251494871,0.150642875,1.669477372
20104,DB0-m2_o14_o28_f0_nbo.sym.14_repeat.cif,2,12,0,8,18,1,0.206488418,0.123685689,1.669460873
20105,DB0-m2_o27_o27_f0_pcu.sym.43_repeat.cif,2,17,14,17,0,3,0.21271194,0.127414879,1.669443483
20106,DB0-m1_o28_stb_repeat.cif,3,8,0,8,0,122,0.276090252,0.165379628,1.669433261
20107,DB0-m2_o5_o27_f0_nbo.sym.10_repeat.cif,2,16,0,17,3,1,0.178133079,0.106704823,1.669400447
20108,DB0-m2_o22_o29_f0_nbo.sym.24_repeat.cif,2,9,10,19,10,1,0.18510152,0.110879857,1.669388162
20109,DB0-m3_o34_o34_f0_pts.sym.51_repeat.cif,1,44,8,44,8,5,0.220747867,0.132235199,1.669357844
20111,DB0-m3_o7_o7_f0_pcu.sym.24_repeat.cif,1,7,2,7,0,3,0.205818002,0.12329492,1.669314537
20112,DB0-m3_o1_o6_f0_nbo.sym.75_repeat.cif,1,6,17,5,0,1,0.141494502,0.08476319,1.669291854
20113,DB0-m3_o11_o21_f0_pcu_repeat.cif,1,14,0,28,0,3,0.197966958,0.118594879,1.669270708
20114,DB0-m2_o24_mou_repeat.cif,2,13,0,13,0,29,0.161155034,0.096542667,1.66926229
20115,DB0-m3_o4_o28_f0_nbo.sym.12_repeat.cif,1,24,1,8,0,1,0.21650941,0.129705272,1.669241398
20116,DB0-m2_o6_o15_f0_nbo.sym.25_repeat.cif,2,5,15,18,0,1,0.226839776,0.135895429,1.669222998
20117,DB0-m2_o2_o14_f0_nbo.sym.57_repeat.cif,2,11,0,12,8,1,0.219810928,0.131686446,1.669199341
20122,DB0-m3_o24_o28_f0_nbo.sym.145_repeat.cif,1,13,13,8,13,1,0.186419707,0.111693158,1.669034251
20123,DB0-m2_o17_o22_f0_nbo.sym.32_repeat.cif,2,4,0,9,10,1,0.20223978,0.121182641,1.668884071
20125,DB0-m3_o8_o8_f0_pcu.sym.10_repeat.cif,1,27,1,27,0,3,0.208838837,0.12513831,1.668864126
20126,DB0-m3_o24_o29_f0_nbo.sym.103_repeat.cif,1,13,6,19,0,1,0.220911895,0.132374212,1.668843888
20127,DB0-m3_o6_o15_f0_nbo.sym.85_repeat.cif,1,5,6,18,0,1,0.236786218,0.14190006,1.668682998
20128,DB0-m1_o27_smb_repeat.cif,3,17,0,17,0,100,0.264230877,0.158357592,1.668570943
20129,DB0-m3_o17_o23_f0_nbo.sym.23_repeat.cif,1,4,2,1,2,1,0.1948766,0.116796037,1.668520657
20130,DB0-m3_o32_o13_tfo_repeat.cif,1,38,0,22,0,10,0.252709006,0.151458418,1.668504199
20131,DB0-m2_o17_und_repeat.cif,2,4,0,4,0,24,0.263277324,0.157795234,1.668474496
20132,DB0-m2_o22_o29_f0_nbo.sym.10_repeat.cif,2,9,1,19,0,1,0.201467179,0.120750923,1.668452504
20133,DB0-m3_o34_o34_f0_pts.sym.39_repeat.cif,1,44,4,44,4,5,0.21212101,0.127138819,1.668420477
20135,DB0-m3_o5_o11_f0_nbo.sym.4_repeat.cif,1,16,0,14,11,1,0.163031579,0.097719672,1.668359873
20136,DB0-m3_o13_thj_repeat.cif,1,22,0,22,0,20,0.21299317,0.127667645,1.668341026
20138,DB0-m3_o34_o34_f0_pts.sym.3_repeat.cif,1,44,11,44,11,5,0.22419751,0.134387,1.668297602
20139,DB0-m2_o4_o28_f0_nbo.sym.122_repeat.cif,2,24,0,8,7,1,0.213963788,0.128253828,1.668283829
20140,DB0-m3_o1_o23_f0_nbo.sym.44_repeat.cif,1,6,0,1,12,1,0.181341481,0.108701029,1.668259098
20141,DB0-m3_o1_o28_f0_nbo.sym.7_repeat.cif,1,6,5,8,5,1,0.199420446,0.119540116,1.668230313
20142,DB0-m2_o1_o6_f0_nbo.sym.17_repeat.cif,2,6,0,5,24,1,0.164978559,0.098895479,1.668211339
20143,DB0-m3_o5_o28_f0_nbo.sym.1_repeat.cif,1,16,0,8,0,1,0.213869252,0.128207806,1.668145327
20144,DB0-m3_o11_o14_f0_nbo.sym.69_repeat.cif,1,14,0,12,8,1,0.176648883,0.105895701,1.668140276
20145,DB0-m2_o5_o25_f0_nbo.sym.24_repeat.cif,2,16,0,10,10,1,0.146887212,0.088057827,1.668076717
20146,DB0-m2_o24_ume_repeat.cif,2,13,0,13,0,53,0.147933655,0.088686257,1.668056135
20147,DB0-m2_o7_o15_f0_nbo.sym.24_repeat.cif,2,7,0,18,10,1,0.214475146,0.128579006,1.668041716
20149,DB0-m3_o11_o28_f0_nbo.sym.7_repeat.cif,1,14,5,8,5,1,0.193269337,0.115877441,1.667877164
20150,DB0-m2_o1_o20_f0_nbo.sym.23_repeat.cif,2,6,12,3,0,1,0.156122787,0.093606359,1.667865171
20151,DB0-m3_o19_o24_f0_nbo.sym.54_repeat.cif,1,2,0,13,8,1,0.15097529,0.090521268,1.667843298
20152,DB0-m3_o22_o23_f0_nbo.sym.99_repeat.cif,1,9,0,1,17,1,0.135501186,0.081247333,1.667761641
20153,DB0-m2_o4_o28_f0_nbo.sym.8_repeat.cif,2,24,0,8,5,1,0.210942977,0.126483612,1.667749474
20154,DB0-m2_o1_o28_f0_nbo.sym.9_repeat.cif,2,6,1,8,0,1,0.204688924,0.122736583,1.667709155
20155,DB0-m3_o34_o34_f0_pts.sym.17_repeat.cif,1,44,3,44,3,5,0.209381782,0.125551748,1.667693082
20156,DB0-m2_o31_pto_repeat.cif,2,48,0,48,0,11,0.190255591,0.11409334,1.667543356
20157,DB0-m3_o1_o7_f0_nbo.sym.115_repeat.cif,1,6,7,7,7,1,0.189719654,0.113774506,1.667505849
20158,DB0-m2_o1_o28_f0_nbo.sym.24_repeat.cif,2,6,0,8,12,1,0.209939972,0.125906427,1.667428552
20159,DB0-m2_o15_o20_f0_nbo.sym.49_repeat.cif,2,18,22,3,0,1,0.135758266,0.081418618,1.667410591
20160,DB0-m3_o17_o19_f0_nbo.sym.63_repeat.cif,1,4,22,2,0,1,0.211390146,0.126778628,1.667395759
20161,DB0-m2_o22_o29_f0_nbo.sym.17_repeat.cif,2,9,0,19,24,1,0.207919404,0.124700452,1.667350844
20162,DB0-m2_o22_o29_f0_nbo.sym.114_repeat.cif,2,9,6,19,0,1,0.205813042,0.123442641,1.667276722
20163,DB0-m3_o2_o5_f0_nbo.sym.11_repeat.cif,1,11,18,16,0,1,0.195277721,0.117124159,1.667271068
20164,DB0-m3_o17_o24_f0_nbo.sym.159_repeat.cif,1,4,0,13,7,1,0.215704391,0.129376466,1.667261433
20165,DB0-m3_o5_o6_f0_nbo.sym.4_repeat.cif,1,16,0,5,5,1,0.177230929,0.106306572,1.667168134
20166,DB0-m2_o13_unj_repeat.cif,2,22,0,22,0,17,0.206507557,0.123868361,1.667153382
20168,DB0-m2_o17_uki_repeat.cif,2,4,0,4,0,85,0.259254154,0.155510544,1.667116242
20169,DB0-m3_o17_o20_f0_nbo.sym.49_repeat.cif,1,4,14,3,0,1,0.186982124,0.11215981,1.667104508
20170,DB0-m3_o22_o23_f0_nbo.sym.147_repeat.cif,1,9,0,1,6,1,0.160394129,0.096212027,1.667090225
20171,DB0-m3_o16_qtz_repeat.cif,1,20,0,20,0,28,0.229455632,0.137639367,1.66707852
20172,DB0-m1_o23_nia_repeat.cif,3,1,0,1,0,114,0.219722578,0.131802852,1.667054802
20173,DB0-m2_o24_o29_f0_nbo.sym.16_repeat.cif,2,13,24,19,0,1,0.179116601,0.107445869,1.667040359
20174,DB0-m1_o8_snk_repeat.cif,3,27,0,27,0,64,0.232290881,0.139349337,1.666967966
20175,DB0-m3_o24_o28_f0_nbo.sym.74_repeat.cif,1,13,27,8,0,1,0.191520625,0.114891832,1.666964673
20176,DB0-m3_o24_o29_f0_nbo.sym.53_repeat.cif,1,13,0,19,21,1,0.223035345,0.13381007,1.66680538
20178,DB0-m2_o24_o29_f0_nbo.sym.62_repeat.cif,2,13,8,19,0,1,0.21629798,0.129771191,1.66676424
20179,DB0-m3_o13_sbr_repeat.cif,1,22,0,22,0,80,0.238205533,0.142915715,1.666755346
20180,DB0-m2_o1_o6_f0_nbo.sym.64_repeat.cif,2,6,17,5,0,1,0.134406617,0.080640122,1.666746213
20181,DB0-m2_o5_o25_f0_nbo.sym.104_repeat.cif,2,16,0,10,16,1,0.169233163,0.10153738,1.666707989
20182,DB0-m3_o32_o12_tfz_repeat.cif,1,38,0,14,0,7,0.249047797,0.149431056,1.666640153
20183,DB0-m3_o34_o34_f0_pts.sym.127_repeat.cif,1,44,7,44,7,5,0.220850017,0.132519192,1.666551188
20184,DB0-m2_o22_o29_f0_nbo.sym.39_repeat.cif,2,9,19,19,0,1,0.203047093,0.121843796,1.666454089
20185,DB0-m2_o19_o19_f0_pcu.sym.1_repeat.cif,2,2,0,2,0,3,0.159883468,0.095942396,1.666452734
20186,DB0-m3_o17_yug_repeat.cif,1,4,0,4,0,41,0.288183242,0.172934339,1.666431565
20187,DB0-m3_o3_o15_f0_nbo.sym.81_repeat.cif,1,15,13,18,0,1,0.256435519,0.153884239,1.666418347
20189,DB0-m2_o2_o19_f0_nbo.sym.102_repeat.cif,2,11,6,2,0,1,0.218452703,0.131099884,1.666307372
20190,DB0-m2_o25_o25_f0_nbo.sym.133_repeat.cif,2,10,16,10,16,1,0.173095844,0.103880458,1.666298429
20191,DB0-m2_o17_o22_f0_nbo.sym.136_repeat.cif,2,4,0,9,9,1,0.212107387,0.127293947,1.666280233
20192,DB0-m3_o17_o19_f0_nbo.sym.23_repeat.cif,1,4,2,2,0,1,0.205013274,0.123037541,1.666266018
20193,DB0-m2_o22_o28_f0_nbo.sym.76_repeat.cif,2,9,17,8,17,1,0.150073913,0.090069814,1.666195432
20194,DB0-m3_o22_o28_f0_nbo.sym.118_repeat.cif,1,9,0,8,6,1,0.190884259,0.114563597,1.666185971
20196,DB0-m2_o5_o23_f0_nbo.sym.3_repeat.cif,2,16,0,1,11,1,0.174472748,0.104716593,1.666142334
20197,DB0-m2_o17_o20_f0_nbo.sym.56_repeat.cif,2,4,8,3,0,1,0.235072663,0.141089714,1.666121907
20198,DB0-m3_o22_o28_f0_nbo.sym.75_repeat.cif,1,9,0,8,22,1,0.192680341,0.11564947,1.666071972
20199,DB0-m3_o11_o15_f0_nbo_repeat.cif,1,14,0,18,0,1,0.179618167,0.107809972,1.666062637
20201,DB0-m2_o17_o27_f0_nbo.sym.11_repeat.cif,2,4,1,17,0,1,0.235126043,0.141129867,1.666026103
20202,DB0-m2_o6_o15_f0_nbo.sym.86_repeat.cif,2,5,0,18,13,1,0.222543679,0.133583068,1.665957238
20203,DB0-m3_o34_o34_f0_pts.sym.2_repeat.cif,1,44,11,44,11,5,0.222990484,0.133852509,1.665941757
20204,DB0-m2_o22_o28_f0_nbo.sym.23_repeat.cif,2,9,10,8,10,1,0.150893706,0.090577482,1.665907483
20206,DB0-m2_o5_o28_f0_nbo.sym.57_repeat.cif,2,16,0,8,1,1,0.193034105,0.115874728,1.665886164
20207,DB0-m3_o7_o15_f0_nbo.sym.72_repeat.cif,1,7,1,18,0,1,0.254054634,0.152506286,1.665863359
20208,DB0-m3_o7_o22_f0_nbo.sym.11_repeat.cif,1,7,5,9,5,1,0.160810799,0.096534103,1.665844441
20210,DB0-m3_o17_o27_f0_nbo.sym.47_repeat.cif,1,4,19,17,0,1,0.282456083,0.169561611,1.665802071
20211,DB0-m3_o24_o28_f0_nbo.sym.135_repeat.cif,1,13,6,8,0,1,0.201759742,0.121122616,1.665747885
20213,DB0-m3_o17_o28_f0_nbo.sym.42_repeat.cif,1,4,19,8,0,1,0.293773612,0.176365266,1.665711279
20214,DB0-m3_o4_o19_f0_nbo.sym.1_repeat.cif,1,24,0,2,0,1,0.176057168,0.10569572,1.665698181
20215,DB0-m2_o17_fel_repeat.cif,2,4,0,4,0,30,0.26484749,0.159002676,1.665679448
20216,DB0-m3_o5_o7_f0_nbo.sym.10_repeat.cif,1,16,0,7,3,1,0.190542709,0.114396633,1.665632143
20218,DB0-m2_o4_o28_f0_nbo.sym.40_repeat.cif,2,24,0,8,12,1,0.204517501,0.12278724,1.665625027
20220,DB0-m3_o11_o11_f0_nbo.sym.111_repeat.cif,1,14,20,14,0,1,0.170212815,0.102196115,1.665550744
20221,DB0-m3_o2_o5_f0_nbo.sym.32_repeat.cif,1,11,8,16,0,1,0.181600994,0.109034297,1.665540095
20222,DB0-m3_o4_o28_f0_nbo.sym.71_repeat.cif,1,24,21,8,0,1,0.206589934,0.12403861,1.665529261
20223,DB0-m2_o11_o19_f0_nbo.sym.40_repeat.cif,2,14,19,2,0,1,0.162596019,0.097629042,1.665447234
20224,DB0-m3_o1_o25_f0_nbo.sym.43_repeat.cif,1,6,4,10,4,1,0.172762739,0.103736309,1.665402797
20225,DB0-m3_o17_uoj_repeat.cif,1,4,0,4,0,26,0.27798531,0.166919528,1.665385186
20226,DB0-m2_o22_o28_f0_nbo.sym.88_repeat.cif,2,9,1,8,0,1,0.187854843,0.112804648,1.665311199
20227,DB0-m3_o1_o7_f0_nbo.sym.22_repeat.cif,1,6,0,7,24,1,0.184972503,0.111076173,1.665276165
20228,DB0-m2_o4_o28_f0_nbo.sym.14_repeat.cif,2,24,3,8,3,1,0.200771009,0.120564852,1.665253223
20230,DB0-m1_o32_o27_mcn_repeat.cif,3,38,0,17,0,70,0.260059357,0.156170028,1.665232181
20231,DB0-m2_o1_o22_f0_nbo_repeat.cif,2,6,0,9,0,1,0.155897722,0.093620385,1.665211285
20232,DB0-m3_o4_o23_f0_nbo.sym.155_repeat.cif,1,24,0,1,7,1,0.190777076,0.114568262,1.665182604
20233,DB0-m2_o22_o29_f0_nbo.sym.81_repeat.cif,2,9,0,19,23,1,0.214813975,0.129007252,1.665131006
20234,DB0-m2_o4_o29_f0_nbo.sym.34_repeat.cif,2,24,12,19,0,1,0.22071806,0.13255358,1.665123349
20235,DB0-m3_o6_o15_f0_nbo.sym.5_repeat.cif,1,5,5,18,5,1,0.213013597,0.127927777,1.665108247
20236,DB0-m3_o24_o29_f0_nbo.sym.98_repeat.cif,1,13,0,19,20,1,0.218307002,0.131110279,1.665063975
20237,DB0-m3_o5_o11_f0_nbo.sym.12_repeat.cif,1,16,0,14,3,1,0.160090616,0.096147555,1.665051337
20238,DB0-m3_o11_o19_f0_nbo.sym.88_repeat.cif,1,14,20,2,0,1,0.166179311,0.09980699,1.665006743
20241,DB0-m2_o19_o25_f0_nbo.sym.70_repeat.cif,2,2,0,10,8,1,0.193800859,0.11640563,1.664875312
20242,DB0-m2_o1_o7_f0_nbo.sym.39_repeat.cif,2,6,0,7,8,1,0.169750962,0.10196136,1.664855808
20244,DB0-m3_o17_o20_f0_nbo.sym.15_repeat.cif,1,4,18,3,0,1,0.260263964,0.156335502,1.664778382
20246,DB0-m2_o7_o7_f0_nbo.sym.33_repeat.cif,2,7,14,7,14,1,0.222736151,0.133796504,1.664738203
20248,DB0-m2_o11_o20_f0_nbo.sym.97_repeat.cif,2,14,20,3,0,1,0.153233937,0.092052782,1.664631241
20250,DB0-m2_o24_o29_f0_nbo.sym.68_repeat.cif,2,13,27,19,0,1,0.209391126,0.12579092,1.664596509
20251,DB0-m3_o34_o34_f0_pts.sym.19_repeat.cif,1,44,18,44,18,5,0.223774121,0.134438823,1.664505209
20253,DB0-m3_o34_o34_f0_pts.sym.69_repeat.cif,1,44,21,44,21,5,0.218566575,0.131311538,1.664488725
20254,DB0-m2_o16_unj_repeat.cif,2,20,0,20,0,17,0.229625351,0.137956054,1.664481872
20256,DB0-m3_o22_o29_f0_nbo.sym.78_repeat.cif,1,9,0,19,17,1,0.190505215,0.114464351,1.664319179
20258,DB0-m2_o11_o28_f0_nbo.sym.25_repeat.cif,2,14,24,8,24,1,0.205836354,0.123680585,1.664257614
20259,DB0-m2_o11_o29_f0_nbo.sym.66_repeat.cif,2,14,16,19,16,1,0.227840242,0.136902749,1.664248845
20260,DB0-m2_o2_o3_f0_nbo.sym.36_repeat.cif,2,11,19,15,19,1,0.196750036,0.118222316,1.664237703
20262,DB0-m2_o1_o2_f0_nbo.sym.83_repeat.cif,2,6,7,11,0,1,0.185380424,0.111395641,1.664162284
20263,DB0-m3_o6_o17_f0_nbo.sym.16_repeat.cif,1,5,24,4,24,1,0.220496328,0.132497509,1.664154511
20264,DB0-m2_o22_o28_f0_nbo.sym.36_repeat.cif,2,9,15,8,0,1,0.176805634,0.10624493,1.664132442
20266,DB0-m3_o11_o28_f0_nbo.sym.13_repeat.cif,1,14,1,8,1,1,0.20907174,0.125646073,1.663973529
20267,DB0-m3_o2_o5_f0_nbo.sym.23_repeat.cif,1,11,4,16,0,1,0.189096125,0.113642885,1.663950405
20268,DB0-m3_o22_o23_f0_nbo.sym.14_repeat.cif,1,9,1,1,1,1,0.159403135,0.095800831,1.663901383
20269,DB0-m2_o7_o17_f0_nbo.sym.17_repeat.cif,2,7,18,4,18,1,0.277772564,0.166943358,1.66387311
20270,DB0-m3_o6_o15_f0_nbo.sym.21_repeat.cif,1,5,10,18,10,1,0.168276674,0.101135785,1.663868768
20271,DB0-m3_o4_o25_f0_nbo.sym.46_repeat.cif,1,24,0,10,15,1,0.191917112,0.115345428,1.663846723
20273,DB0-m3_o24_o28_f0_nbo.sym.3_repeat.cif,1,13,11,8,11,1,0.182396474,0.109629687,1.663750747
20274,DB0-m3_o1_o29_f0_nbo.sym.4_repeat.cif,1,6,5,19,5,1,0.222901225,0.133975403,1.66374737
20275,DB0-m3_o22_o29_f0_nbo.sym.40_repeat.cif,1,9,12,19,12,1,0.18847552,0.113286583,1.663705579
20276,DB0-m2_o19_o25_f0_nbo.sym.33_repeat.cif,2,2,0,10,26,1,0.153291329,0.092139179,1.663693238
20277,DB0-m2_o5_o11_f0_nbo.sym.63_repeat.cif,2,16,0,14,17,1,0.12940507,0.077785592,1.663612318
20278,DB0-m3_o17_o19_f0_nbo.sym.111_repeat.cif,1,4,13,2,0,1,0.228418735,0.137303465,1.663605032
20279,DB0-m3_o22_o23_f0_nbo.sym.59_repeat.cif,1,9,0,1,8,1,0.164768021,0.099046214,1.663546883
20282,DB0-m3_o11_o14_f0_nbo.sym.97_repeat.cif,1,14,0,12,1,1,0.177506985,0.106707688,1.663488252
20284,DB0-m3_o4_o25_f0_nbo.sym.92_repeat.cif,1,24,0,10,17,1,0.17794293,0.106976325,1.663386084
20285,DB0-m1_o23_snk_repeat.cif,3,1,0,1,0,64,0.221409875,0.133114746,1.663300884
20287,DB0-m2_o17_o28_f0_nbo.sym.94_repeat.cif,2,4,16,8,0,1,0.285315902,0.171547895,1.663185091
20288,DB0-m2_o22_o28_f0_nbo.sym.122_repeat.cif,2,9,7,8,7,1,0.175318693,0.105411937,1.66317684
20290,DB0-m3_o24_o28_f0_nbo.sym.38_repeat.cif,1,13,15,8,15,1,0.179870381,0.108163794,1.662944444
20292,DB0-m2_o22_o29_f0_nbo.sym.35_repeat.cif,2,9,0,19,15,1,0.212058979,0.127535121,1.662749653
20293,DB0-m2_o1_o17_f0_nbo.sym.1_repeat.cif,2,6,0,4,0,1,0.193705014,0.116498004,1.662732477
20294,DB0-m3_o13_qtz_repeat.cif,1,22,0,22,0,28,0.205212543,0.123420938,1.662704453
20295,DB0-m2_o17_o24_f0_nbo.sym.163_repeat.cif,2,4,0,13,13,1,0.210491968,0.126598221,1.662677134
20296,DB0-m2_o27_o27_f0_pcu.sym.24_repeat.cif,2,17,4,17,4,3,0.242430615,0.145809316,1.662655184
20297,DB0-m3_o1_o29_f0_nbo.sym.62_repeat.cif,1,6,0,19,17,1,0.190204221,0.114397879,1.662655134
20298,DB0-m2_o1_o2_f0_nbo.sym.21_repeat.cif,2,6,0,11,4,1,0.18118777,0.108978273,1.66260453
20299,DB0-m2_o1_o28_f0_nbo.sym.101_repeat.cif,2,6,0,8,7,1,0.209902526,0.126255669,1.662519618
20300,DB0-m3_o1_o27_f0_nbo.sym.69_repeat.cif,1,6,0,17,27,1,0.178204716,0.107192332,1.662476334
20301,DB0-m3_o24_o28_f0_nbo.sym.106_repeat.cif,1,13,16,8,0,1,0.199311283,0.119889179,1.662462657
20302,DB0-m2_o24_o28_f0_nbo.sym.42_repeat.cif,2,13,12,8,0,1,0.184941741,0.111245744,1.662461262
20305,DB0-m2_o4_o19_f0_nbo.sym.1_repeat.cif,2,24,0,2,0,1,0.165662052,0.099666938,1.662156527
